Id,Source,Translation,Comment
JWK-FM-Gameplay-Battles-16056caa-DeploymentphaseT,"- <b>Deployment phase</b> – The enemy is still deploying onto the battlefield. The progress bar is yellow and represents how much of their forces are already fielded. Once the bar completes, the battle will transition into domination phase.<br/>- <b>Domination phase</b> – The sides fight for control. The progress bar is green and represents resistance control over the location. Control will increase every few moments if there are more <b>freedom fighters</b> in the <b>contested area</b> than enemies in the near vicinity.",,
JWK-FM-Gameplay-Battles-3ed7f03b-Battlesoccurwhen,"Battles occur when control over a certain point of interest is contested. When a battle is won, the contesting faction takes control. Refer to the specific location description to learn how to provoke a battle. Only one battle can be active at any given moment and its progress cannot be saved. If the game is closed during a battle, the battle will need to be started from the beginning. Battle length and intensity depend on the number of players online, campaign progress, location significance, and threat level.",,
JWK-FM-Gameplay-Battles-7588c7d1-Eachbattleconsis,Each battle consists of two phases:,Jede Schlacht besteht aus zwei Phasen:,
JWK-FM-Gameplay-Battles-Title,Battles,Schlachten,
JWK-FM-Gameplay-Battles-a09683c9-Iftherearenofree,"If there are no <b>freedom fighters</b> in the contested area, the resistance will begin to rapidly lose control. In this case, the progress bar will turn red. Once the bar fills, the battle will be lost.","Sollten sich im umkämpften Gebiet keine <b>Freiheitskämpfer</b> befinden, wird der Widerstand schnell die Kontrolle verlieren. In diesem Fall verfärbt sich die Fortschrittsleiste rot. Sobald der Balken voll ist, ist die Schlacht verloren.",
JWK-FM-Gameplay-Battles-fd8642f4-Onceabattlebegin,"Once a battle begins, everyone will see a notification. A progress bar will appear at the top of the screen, accompanied by the location name. The battle location will also be marked on the map, denoting the <b>contested area</b> by a stripe pattern.",,
JWK-FM-Gameplay-Beingwanted-043c45de-Civilianshopswil,- Civilian shops will not serve you<br/>- Resistance representatives may not want to talk to you<br/>- Public transport becomes unavailable<br/>- Resting becomes unavailable<br/>- ...and more.,,
JWK-FM-Gameplay-Beingwanted-1a7649c6-Heat,Heat,Fahndungslevel,
JWK-FM-Gameplay-Beingwanted-69f36db4-Variousactivitie,"Various activities may cause your character to become <b>wanted</b>. This means your character is actively hunted by enemy forces and will be shot on sight, even if you appear as a civilian. Being wanted also has many negative side effects, such as:",,
JWK-FM-Gameplay-Beingwanted-Title,Being wanted,Gesucht werden,
JWK-FM-Gameplay-Beingwanted-c33e2264-Heatlevelisameas,"<b>Heat level</b> is a measure of how much your character is wanted by the enemy. Once it drops to 0, you will no longer be wanted. Heat decreases over time as long as you stay out of sight of enemy troops. Your current heat level is represented by the fill level of the wanted status icon in the HUD. The time required to fully lose maximum heat depends on your difficulty settings.",,
JWK-FM-Gameplay-Beingwanted-e744d667-Ifyourcharacterd,"If your character dies, the heat level and wanted state does not transfer to your new character.","Wenn dein Charakter stirbt, wird dein Fahndungslevel und dein Gesuchten-Status nicht auf deinen neuen Charakter übertragen.",
JWK-FM-Gameplay-Characterstatus-16ffc6b8-Visibleifyourcha,"Visible if your character is considered a <b>combatant</b>. This is caused by carrying weapons, using military vehicles, and wearing military attire — or wearing no attire at all.","Sichtbar, wenn dein Charakter als <b>Kombattant</b> angesehen wird. Dies wird ausgelöst, indem man Waffen offen trägt, Militärfahrzeuge benutzt oder Militärkleidung trägt - oder überhaupt keine Kleidung trägt.",
JWK-FM-Gameplay-Characterstatus-6191884d-Visibleifyourcha,Visible if your character is within an <b>illegal area</b>.,"Sichtbar, wenn sich dein Charakter in einer <b>Sperrzone</b> befindet.",
JWK-FM-Gameplay-Characterstatus-76486c14-Visibleifyourcha,"Visible if your character is <b>undercover</b>, which means it’s impersonating an enemy soldier.","Sichtbar, wenn dein Charakter<b>undercover</b>  ist, das heißt, wenn er sich als ein feindlicher Soldat ausgibt.",
JWK-FM-Gameplay-Characterstatus-8173edf0-Visiblewhenyourc,"Visible when your character is within enemy sight. Pulling out weapons, acting suspiciously, or committing crimes is not the best idea.","Sichtbar, wenn sich dein Charakter im Sichtbereich des Feindes aufhält. Verdächtiges Verhalten, das Ziehen von Waffen oder Verbrechen zu begehen, sind nicht die besten Ideen.",
JWK-FM-Gameplay-Characterstatus-90edef57-Visibleifyourcha,"Visible if your character is <b>wanted</b>. Its fill level represents how much <b>heat</b> your character has, which reduces over time as you remain hidden.","Sichtbar, wenn dein Charakter <b>gesucht</b>  wird.Der Füllstand der Anzeige gibt an, wie hoch dein <b>Fahndungslevel</b> ist. Verringert sich mit der Zeit, solange du außer Sicht bleibst.",
JWK-FM-Gameplay-Characterstatus-997c0a67-Characterstatusi,"<b>Character status</b> is indicated by various icons shown on the HUD in the upper-right corner of the screen.<br/>Depending on your <b>difficulty settings</b>, some of the indicators listed below may not be displayed in your game.","Der <b>Charakterstatus</b> wird durch verschiedene Symbole angezeigt, welche auf deinem HUD in der oberen rechten Ecke des Bildschirms  zu sehen sind.<br/>Abhängig von deinen <b>Schwierigkeitseinstellungen</b>, werden manche dieser Symbole während des Spiels möglicherweise nicht angezeigt.",
JWK-FM-Gameplay-Characterstatus-Title,Character status,Charakterstatus,
JWK-FM-Gameplay-Characterstatus-b6527c5a-Visibleifyourcha,"Visible if your character has been detected as a threat and is within enemy sight. If you are at a distance, concealed, or in the dark, it will take longer for the enemies to recognize you. When this happens, the icon will gradually fill up, giving you a brief chance to hide.","Sichtbar, wenn dein Charakter als Bedrohung erkannt wurde und sich innerhalb der Sichtweite des Feindes aufhält. Auf Entfernung, in Deckung oder im Dunkeln wird es länger dauern, bis der Feind dich erkennt. Wenn dies passiert, wird sich das Symbol allmählich füllen, und du bekommst die Chance, dich zu verstecken.",
JWK-FM-Gameplay-Characterstatus-cbab7f7a-Icons,Icons,Symbole,
JWK-FM-Gameplay-Commanding-30012d8c-Youcancommandasq,"You can command a squad using the vanilla commanding system. Your subordinates are persistent and in multiplayer sessions enter and exit the game with you. If your character dies, your squad will become detached. Any player, including you, can take command over a detached fighter by approaching them and using an action. Therefore, you can regain command if you return to your former squad with a new character quickly enough. A detached squad will disappear if there is no one nearby for a certain time.",,
JWK-FM-Gameplay-Commanding-Title,Commanding,Befehligen,
JWK-FM-Gameplay-Construction-080c18fe-Placeableobjects,"Placeable objects are smaller props that are paid for in money by the placing person. If an item can be owned, it will be automatically linked to the person placing it (for example: item storages). <b>Right now placed items cannot be moved or removed</b>.",,
JWK-FM-Gameplay-Construction-18190382-Building,Building,Bauen,
JWK-FM-Gameplay-Construction-83b857c3-Constructionincl,"Construction includes placement of various items in the world and building structures. Both these actions are available via <b>radial menu</b>, but will only appear if your character is equipped with an <b>entrenching tool</b>. Moreover, construction is only possible at <b>operating bases</b> controlled by the resistance.",,
JWK-FM-Gameplay-Construction-Title,Construction,Konstruktion,
JWK-FM-Gameplay-Construction-ca2af7ad-Placement,Placement,Platzierung,
JWK-FM-Gameplay-Construction-de224224-Buildablestructu,"Buildable structures cost resources, which are taken from the location storage. <b>Right now raised structures cannot be moved or removed</b>. Structures belong to the resistance in general and are not linked to the specific person constructing them.",,
JWK-FM-Gameplay-Illegalzones-4c63a8ca-Therearemanyarea,"There are many areas that are forbidden to enter for civilians. Any players spotted in these areas will be instantly shot and hunted. Depending on your settings, these areas will be marked in red on your map and/or you will see a status icon on your HUD upon entering them. There is no need to frantically check your map to avoid entering them by accident - they are usually fenced and accompany military bases, outposts, factories, and other military or strategic points of interest.",,
JWK-FM-Gameplay-Illegalzones-Title,Illegal zones,Sperrzonen,
JWK-FM-Gameplay-Illegalzones-b557e539-Militarypersonne,Military personnel is allowed to be present within illegal zones. You can <b>disguise</b> yourself in enemy uniform to walk around freely.,"Militärischem Personal ist es erlaubt, sich in Sperrzonen aufzuhalten. Du kannst dich mit einer feindlichen Uniform <b>verkleiden</b>, um frei herumlaufen zu können.",
JWK-FM-Gameplay-Money-26395fd0-Ifyouareextremel,"If you are extremely desperate, you can try extorting defenceless civilians. This should be your last resort, as it turns them hostile against you and makes you lose their hard-earned support.","Falls du extrem verzweifelt bist, kannst du versuchen, hilflose Zivilisten zu erpressen. Das sollte nur dein letzter Ausweg sein, da sie sich dann gegen dich wenden und du ihre hart-verdiente Unterstützung verlierst.",
JWK-FM-Gameplay-Money-72c051fe-Moneymakesthewor,"<b>Money</b> makes the world go around and it is no different in *Freedom Fighters*. You will need it to buy gear, supplies, hire subordinates and expand your bases. Amount of possessed money can be checked at any moment by opening the inventory menu.","<b>Geld</b> regiert die Welt, in *Freedom Fighters* ist dies nicht anders. Es wird benötigt, um Ausrüstung und Vorräte zu kaufen, sowie Untergebene anzuheuern und Basen zu erweitern. In deinem Inventar kannst du jederzeit nachsehen, wie viel Geld du besitzt.",
JWK-FM-Gameplay-Money-Title,Money,Geld,
JWK-FM-Gameplay-Money-d5ae6699-Yourmoneyisvirtu,"Your money is virtual, which means there is no in-game wallet item and your balance is tied to your player profile. What happens with your balance in case of your character death depends on your difficulty settings - ranging from no penalty, through fixed fee, to a complete loss.","Dein Geld ist virtuell, was bedeutet, dass es im Spiel keine Brieftasche gibt und dein Kontostand an dein Spielerprofil gebunden ist. Was nach dem Tod deines Charakters mit deinem Kontostand geschieht, ist von deinem Schwierigkeitsgrad abhängig - von meiner Strafe, über eine gesetzte Summe, bis zum kompletten Verlust.",
JWK-FM-Gameplay-Money-d85ed326-EarningmethodsTh,"<b>Earning methods</b><br/>There are multiple ways to make money, but collecting enemy dogtags and turning them in to the resistance is the most rewarding one. You can also sell equipment looted from the enemy.","<b>Verdienstmöglichkeiten</b><br/>Es gibt mehrere Möglichkeiten, Geld zu verdienen. Die lohnenswerteste ist das Sammeln und Einreichen feindlicher Dogtags. Du kannst auch vom Feind geplünderte Ausrüstung verkaufen.",
JWK-FM-Gameplay-Money-dc3800b7-Youcanselectthec,You can select the currency used in your run during game setup. Selected currency format has no effect on the gameplay and is purely a cosmetic/role-playing change.,Während der anfänglichen Spieleinstellung kann das Format der Währung eingestellt werden. Das ausgewählte Format hat keine Auswirkungen auf den Spielverlauf und ist rein kosmetisch bzw. für Rollenspiel-Zwecke.,
JWK-FM-Gameplay-Money-e3fd825c-TransferringYouc,"<b>Transferring</b><br/>You can transfer money to another freedom fighter by accessing the radial menu and selecting the <b>Transfer money</b> option. To do so, you need to be in the immediate vicinity of the recipient. After money is sent, the transferee will receive a notification mentioning the sender name and amount of money received.",,
JWK-FM-Gameplay-Ownership-006d84b1-Toacquireownersh,"To acquire ownership over an item, it must have no prior owner. In that case, you will see a <b>Claim ownership</b> action on the item. Just use it to claim the item as your own. If you are placing objects and the object can be owned, you will automatically claim ownership over it.",,
JWK-FM-Gameplay-Ownership-4413969f-Management,Management,Management,
JWK-FM-Gameplay-Ownership-773b1dfe-Sometimesyoumaya,"Sometimes you may also want to pass the ownership to another player, for example if you are building containers for your squad. In that case you can use <b>Abandon ownership</b> action to release the item. Afterwards, it can be claimed by any other player. Abandoning the item will also automatically unlock it.",,
JWK-FM-Gameplay-Ownership-Title,Ownership,Besitztum,
JWK-FM-Gameplay-Ownership-fe41bb44-Variousitemsinth,"Various items in the world can be <b>owned by freedom fighters</b> — such as containers placed in operating bases and vehicles found in the world. The <b>owner</b> can lock the item, restricting other players’ access. Both lock state and ownership is persisted. This is useful if you want to keep your personal belongings secure, or make sure no reckless driver hijacks your valuable vehicle at a resistance base.",,
JWK-FM-Gameplay-Radialmenu-25a25738-Basicfeaturesava,"<b>Basic features available via the radial menu include:</b><br/>- Accessing <b>journal</b>, containing details about your current tasks<br/>- Accessing <b>campaign progress</b> menu, which lists your high-level objectives required to win the uprising<br/>- <b>Transferring money</b> to nearby <b>freedom fighters</b><br/>- Accessing placing and construction menus<br/>- Accessing <b>placing</b> and <b>construction</b> menus",,
JWK-FM-Gameplay-Radialmenu-91165b3d-Opentheradialmen,"Open the radial menu by pressing <b>U</b> to access various features specific to *Freedom Fighters*. This menu is context-aware,<br/>which means the options available within the menu may depend on your character state, objects in your vicinity,<br/>equipped tools and other. When additional options are available, you will usually see an on-screen prompt<br/>in the lower part of your screen.",,
JWK-FM-Gameplay-Radialmenu-Title,Radial menu,Radialmenü,
JWK-FM-Gameplay-Radio-3923c5a0-Youcanuseanyhand,"You can use any handheld radio to communicate with the resistance. To do so, you must equip the radio in hand and interact with it using the radial menu. You will see a call to action when the interaction is available. Remember to turn the radio on and tune it to required frequency. You also need to be within range of a controlled radio site.",,
JWK-FM-Gameplay-Radio-Title,Radio,Funkgerät,
JWK-FM-Gameplay-Respawn-0b386139-Towns,Towns,Städte ,
JWK-FM-Gameplay-Respawn-0f591aee-Afterjoiningthef,"After joining the fight for the first time, or after an unfortunate death, the player will be faced with the <b>deployment map tool</b>. In this view, they can select the respawn location they wish to use. If there is no location available, the player has to wait until remaining players reenable respawn availability. If there are no remaining players alive, the campaign will fail.",,
JWK-FM-Gameplay-Respawn-1ae64749-Tospawninatownth,"To spawn in a town, there must be at least one <b>supporter</b> in the local population. By spawning, the player takes control of a civilian character that is taken away from the supporters amount. Town population is not affected by this.",,
JWK-FM-Gameplay-Respawn-4b5620b6-Spawningatoperat,"Spawning at <b>operating bases</b> consumes a certain amount of resources, depending on the <b>operating base</b> type. Respawn cost, along with available resources at the base, is always shown in the <b>deployment map tool</b>.",,
JWK-FM-Gameplay-Respawn-8ddf3d73-Operatingbases,Operating bases,Operationsbasen,
JWK-FM-Gameplay-Respawn-906dc6ea-Spawnedcharacter,Spawned character will have a mix of resistance clothes and no equipment at all.,"Der neue Charakter wird mit einem Mix aus Widerstandskleidung, allerdings ohne Ausrüstung ausgestattet.",
JWK-FM-Gameplay-Respawn-9d2e62ef-Spawnedcharacter,"Spawned character will have civilian clothes, a basic handgun, a map and some bag.","Der neue Charakter wird mit Zivilkleidung und einer Tasche, sowie einer Karte und Handfeuerwaffe ausgestattet.",
JWK-FM-Gameplay-Respawn-Title,Respawn,Wiedereinstieg,
JWK-FM-Gameplay-Resting-08bd2eb2-Healing,Healing,Heilung,
JWK-FM-Gameplay-Resting-0a142ed0-Youcanusemostbed,"You can use most beds found in the world to <b>rest</b>. Resting advances time, which is useful if you want to skip night-time or, to the contrary, you want to carry out an assault in the dark.",,
JWK-FM-Gameplay-Resting-1d960dec-AdditionallyChar,"Additionally:<br/>- Character cannot be <b>wanted</b><br/>- If character is in <b>combat attire</b>, there cannot be enemies nearby<br/>- Bed cannot be in <b>illegal area</b>",,
JWK-FM-Gameplay-Resting-28bffe0d-Torestyouhavetoi,"To rest, you have to interact with a bed and select resting duration in the menu. In multiplayer, all players spawned in-world need to get near beds and confirm their readiness to rest. It is not possible to change planned rest duration while players are waiting. To do so, all players must cancel their readiness (or exit resting menu), which will clear currently planned rest.",,
JWK-FM-Gameplay-Resting-55b14b8e-Onceallrequiredp,"Once all required players are ready, a timelapse will occur, fast-forwarding by the selected duration.",,
JWK-FM-Gameplay-Resting-688f7a52-Requirements,Requirements,Anforderungen,
JWK-FM-Gameplay-Resting-83c2e8a8-Eachplayerneedst,Each player needs to have a <b>wristwatch</b> in order to wake up at the planned time.,"Jeder Spieler muss im Besitz einer <b>Armbanduhr</b> sein, um zur geplanten Zeit wach zu werden.",
JWK-FM-Gameplay-Resting-Title,Resting,Ausruhen,
JWK-FM-Gameplay-Resting-fc700ed1-Dependingonyourd,"Depending on your difficulty settings, resting may heal player characters.<br/>Damage is healed in full, independently of the rest duration.","Abhängig von deinen Schwierigkeitseinstellungen kann das Ausruhen deinen Charakter heilen. <br/>Schaden wird vollständig geheilt, unabhängig von der Dauer des Ruhens.",
JWK-FM-Gameplay-Title,Gameplay,Gameplay,
JWK-FM-Gameplay-Undercover-89a57bb0-Dependingonyourd,"Depending on your difficulty settings, you will see a <b>status icon</b> when your character is undercover.","Abhängig von deinen Schwierigkeitseinstellungen wirst du ein <b>Statussymbol</b> sehen können, wenn dein Charakter undercover ist.",
JWK-FM-Gameplay-Undercover-Title,Undercover,Undercover,
JWK-FM-Gameplay-Undercover-ad707e76-Bywearingcomplet,"By wearing complete enemy uniform your character can go <b>undercover</b>. In this state, you can enter <b>illegal areas</b>, openly carry weapons (if the weapon belongs to the enemy faction), and drive enemy vehicles without attracting attention. The cover can be blown if you act suspiciously or open fire.",,
JWK-FM-General-Difficultysettings-1c48f8f3-Presets,Presets,Voreinstellungen,
JWK-FM-General-Difficultysettings-36014de2-Whenstartinganew,"When starting a new game, you can modify various settings to adjust the difficulty and mechanics to your play style. Although these are collectively called difficulty settings, some of the choices are rather a matter of preference. Right now those settings can only be adjusted when starting a new campaign.",,
JWK-FM-General-Difficultysettings-394f7058-Youcanquicklycha,"You can quickly change all settings by selecting one of the predefined presets. Selecting a preset does not prevent you from adjusting the settings further – if you change any of the options, the preset selector will automatically  switch to <b>Custom</b>, retaining all other settings from the preset. This way you can use any of the presets as a starting point.",,
JWK-FM-General-Difficultysettings-Title,Difficulty settings,Schwierigkeit,
JWK-FM-General-Difficultysettings-eae24d1e-Ifthisisyourfirs,"If this is your first playthrough, we recommend using <b>Normal</b> preset to experience a balanced gameplay the way it was envisioned.",,
JWK-FM-General-NewGame-12f43a92-Factions,Factions,Fraktionen,
JWK-FM-General-NewGame-3f76a747-Whetheryoulaunch,"Whether you launch via single player scenario, host a local server or set up a dedicated server, new <b>Freedom Fighters</b> game is started using an ingame UI. All three playing methods are supported. Moreover, you can freely switch between single player and a locally hosted server – your campaign progres will carry over seamlessly.",,
JWK-FM-General-NewGame-5f1c6a80-Ifthereisnosaved,"If there is no saved data present, all joining players will see a <b>pre game</b> screen. If you are playing on a dedicated server, you need to log in as an admin to configure the game and launch it. This is automatic for single players and local hosts.",,
JWK-FM-General-NewGame-6fadf98b-playerfactionthe,"- <b>player faction</b>: the resistance faction. Irregular forces that will use a mix of their own and allied faction equipment.<br/>- <b>enemy faction</b>: the occupier faction. Regular and organized army, controlling all significant points on the map, with no shortage of assets.<br/>- <b>allied faction</b>: external power that supplies the resistance with political and military aid. Not directly present in the world, but the resistance may have access to some of its weapons and vehicles.<br/>- <b>civilian faction</b>: the local population, present in towns and non-military facilities. Depending on world events, specific characters may become supporters of the resistance or occupier forces and become involved.",,
JWK-FM-General-NewGame-7c888406-Duringpregameyou,During pre game you can select faction configuration and multiple difficulty options. <b>Setup and difficulty settings   cannot be changed later</b>. Ability to change difficulty settings during a campaign will be added in future.,,
JWK-FM-General-NewGame-8648472c-OthersettingsYou,<b>Other settings</b><br/>You can also change the displayed format of the ingame currency to your liking. This is purely a cosmetic feature and has no impact on the actual gameplay mechanics.,,
JWK-FM-General-NewGame-Title,New Game,Neues Spiel ,
JWK-FM-General-NewGame-af518093-Duetomanyadditio,"Due to many additional features, <b>Freedom Fighters</b> is not automatically compatible with modded factions. In the base version, you can play as <b>FIA</b>, and choose between <b>USA</b> and <b>USSR</b> in allied and occupier faction roles. Support for outstanding community created factions will be added in future.",,
JWK-FM-General-NewGame-d064b2d0-Pregame,Pre game,Vor dem Spiel,
JWK-FM-General-Savingandpersistence-118b3297-Character,Character,Charakter,
JWK-FM-General-Savingandpersistence-1a0b9460-Vehiclesfoundint,"Vehicles found in the world are not persistent by default – regardless whether you capture them on the go, or hijack from a parking spot. To preserve a vehicle during save/load, you have to assign it to a parking spot in a garage or a helipad at a controlled operating base.",,
JWK-FM-General-Savingandpersistence-69d42407-Ifyourcharacterd,"If your character dies, their body will be persisted after you disconnect or exit, enabling you to return to it. But if you lose your next character, the previous body will be removed – only the last body is preserved.",,
JWK-FM-General-Savingandpersistence-8f375cd3-FreedomFightersi,"<b>Freedom Fighters</b> is a semi-persistent scenario, which means that overall game progress is saved, but not the exact state of the world. Global save is performed periodically every 10 minutes to protect players from losing progress due to a fatal crash, and on every server exit (or closing the game in single player). In multiplayer, the player profile is saved on player disconnect.",,
JWK-FM-General-Savingandpersistence-Title,Saving and persistence,Speichern und Persistenz,
JWK-FM-General-Savingandpersistence-a1d9ffc4-Thismeansthateve,"This means that every fight counts and you can effectively clear garrisons by war of attrition, small chunks at a time.",,
JWK-FM-General-Savingandpersistence-a4293751-Claimingownershi,Claiming ownership of a vehicle does not affect its persistence.,Den Besitztum über ein Fahrzeug zu beanspruchen beeinflusst nicht dessen Persistenz.,
JWK-FM-General-Savingandpersistence-aed4709b-YourAIsubordinat,Your AI subordinates are saved with your character. In multiplayer they will join and leave the server with you.,,
JWK-FM-General-Savingandpersistence-b7bf73a2-Enemies,Enemies,Feinde,
JWK-FM-General-Savingandpersistence-c1a6120d-Specificenemycha,"Specific enemy characters are not saved, so if you exit the game while surrounded by enemies, they will be gone after you load the game. Garrison compositions are however saved, which means if you attack a place of interest and eliminate a single enemy, that specific character will not automatically reappear. If you clear a location, but do not capture it, it will remain empty after the load – of course, unless enemy reinforcements arrive!",,
JWK-FM-General-Savingandpersistence-ce9c1cd5-Ifyouabandonaveh,"If you abandon a vehicle in the world and get sufficiently far away, it may be gone once you get back! Assigning the vehicle to a parking spot also prevents this. Additionally, you will be able to recover the vehicle from far away.",,
JWK-FM-General-Savingandpersistence-d103dd3c-Yourcharacterpos,"Your character position and inventory is fully saved. On return you will spawn at the same location you have exited, so make sure to exit the game while in a safe location!",,
JWK-FM-General-Savingandpersistence-e6b80bac-Vehicles,Vehicles,Fahrzeuge,
JWK-FM-General-Strategyguide-22eb4cf2-Proceedtothefact,"Proceed to the factory and clear the <b>enemy garrison</b>. You’ll likely face heavy resistance, but you can tackle it in stages. If you’re playing solo, consider using a sniper rifle to harass enemies from a distance, frequently changing position to avoid detection. In other situations, a frontal assault with AI squadmates may be effective.",,
JWK-FM-General-Strategyguide-23ee0c78-Gettingsuppliesb,"Getting supplies becomes much easier once you’ve captured your first factory. It will passively produce new supplies each day, which you can transport to your FOBs, hideouts, or donate to towns. Factories continue production even when you skip time by resting in beds, so you can use this mechanism at moments of downtime. You should now focus on capturing additional factories to maximize your <b>production throughput</b>.",,
JWK-FM-General-Strategyguide-3a85c720-Yournextpriority,"Your next priority should be to <b>establish a network of hideouts</b> across all towns. To do this, you need to increase support in each of them. Don’t focus on a single location – instead, spread your efforts: hang posters in town <u>A</u>, donate supplies in town <u>B</u>, move on to town <u>C</u>, and eventually return to <u>A</u>. This rotation helps avoid diminishing returns and keeps the threat level moderately low.",,
JWK-FM-General-Strategyguide-438cebec-Nowyourereadytoc,"Now you’re ready to capture an <b>enemy factory</b>. Choose one near your FOB, or establish a new one. Make sure it’s stocked with weapons, ammunition, and medical items – either bring them manually or provide enough supplies so they can be purchased from the armory, medical tent, or other facilities. Set up a garage and park at least two vehicles. Whether you’re playing solo or with others, you can also build a living area to command a squad of recruits during the assault.",,
JWK-FM-General-Strategyguide-54cb07a8-Onceyouhaveastea,"Once you have a steady surplus of supplies, you can start taking over towns and military bases using the same process – ultimately leading to the <b>liberation of all territories and victory in the campaign</b>.",,
JWK-FM-General-Strategyguide-78fb8bcf-Startbycompletin,"Start by completing the <b>introductory storyline</b>. By the end of it, you should have established your first <b>FOB</b> and learned how to earn money by collecting enemy <b>dogtags</b>, as well as how to raise support by hanging <b>propaganda posters</b>.",,
JWK-FM-General-Strategyguide-8206082a-Onceyoucleartheg,"Once you clear the garrison and enter the factory area, a <b>battle will begin</b>. Thanks to your hideout network, friendly fighters should arrive to help even the odds. If your character is killed, you’ll be able to quickly respawn at your FOB, grab a vehicle, and return to the battle before it’s lost.",,
JWK-FM-General-Strategyguide-Title,Strategy guide,Strategieführer ,
JWK-FM-General-Strategyguide-b2e83fd5-Everynewhideoutw,"Every new hideout will make your life a little easier – reducing travel time to resupply, pick up posters, or report mission progress. Once your hideouts are established, stock them with supplies, including your <b>HQ</b>. Resupplied hideouts enable the resistance to dispatch fighters who can assist in capturing key points of interest.",,
JWK-FM-General-Strategyguide-b3e38570-Placingpostersan,"Placing posters and talking to people may not be enough in towns with larger populations. The most effective method is <b>donating supplies</b>, which at this point can be obtained in one of the following ways:<br/>- <b>Purchase with money at ports</b>: Earn money by turning in dogtags, completing resistance missions, or selling loot at shops.<br/>- <b>Raid an enemy factory</b>: Go in guns blazing, or infiltrate undercover and casually drive off with the cargo.<br/>- <b>Ambush enemy transports</b>: Enemy trucks may carry varying amounts of supplies.<br/>- <b>Loot enemy checkpoints</b>: Occasionally, you may find a pile of supplies nearby.",,
JWK-FM-General-Strategyguide-f56ffbd1-Inthemeantimecon,"In the meantime, consider capturing <b>radio and radar sites</b>, which will help you consolidate your control over territory. This makes traveling safer, as enemy patrols will only appear in zones still under their control.",,
JWK-FM-General-Tips-0b3690c5-Makesuretohaveat,"Make sure to have at least one dose of epinephrine on you. It can be self-administered if you get downed, which is crucial for lone wolves.",,
JWK-FM-General-Tips-29ce1466-Bloodiedclothesw,"Bloodied clothes will make you wanted on sight. If your clothes are bloodied, you will see a hint on the inventory screen.",,
JWK-FM-General-Tips-2ce22dc3-Enemygarrisonswi,"Enemy garrisons will usually outnumber you or your group, but don’t worry – every attack and every eliminated  enemy counts, and eventually you will win the war of attrition. Apply hit & run tactics – approach a base, snipe a few enemies, send a rocket and vanish in the woods. Rinse and repeat.",,
JWK-FM-General-Tips-45321b3b-Youcanusepublicp,"You can use public payphones to report resistance activity and lure the enemy into an ambush, or provoke a battle.",,
JWK-FM-General-Tips-59cd876f-Youcanalsosteals,"You can also steal supplies from an enemy factory without capturing it. Likewise, create distraction, drive up in an enemy cargo truck while disguised, load supplies and get away quickly!",,
JWK-FM-General-Tips-60485557-Youcanpurchaseci,"You can purchase civilian clothes in a clothing shop. It may be useful to store a few sets at your military base, so you can disguise as a civilian after respawning.",,
JWK-FM-General-Tips-80dcc867-Beforetryingtoca,"Before trying to capture an enemy base, build a FOB nearby and stock it with resources to respawn there. Place a garage and assign a vehicle that will act as a taxi. Even if your entire squad dies and the vehicle stays left on the battlefield, you will be able to recover it remotely from the FOB. In this manner you will be able to deliver reinforcements sustainably.",,
JWK-FM-General-Tips-Title,Tips,Tipps,
JWK-FM-General-Tips-a823a09b-Makesuretostocky,Make sure to stock your hideouts fully before attempting to capture a town or a military base. The supplies will allow friendlies to take part in the battle.,,
JWK-FM-General-Tips-aaabcabe-Youcanuseanyhand,You can use any handheld radio to contact the resistance officer if you are within signal range of a controlled radio site. Remember to tune your radio to correct frequency according to the timetable.,,
JWK-FM-General-Tips-b9730e1c-TheHQwillbeshutd,"The HQ will be shut down and moved to a new location if you endanger it. Any stocked supplies will be lost in the process, wasting the resistance efforts.",,
JWK-FM-General-Tips-cc4f81bd-Passingambulance,"Passing ambulances may contain significant amounts of medical items, including epinephrine, in their trunks. Medics may also carry epinephrine.",,
JWK-FM-General-Tips-dee74fae-Youcancaptureene,"You can capture enemy APCs or helicopters in the early game. Scout the location and ask for distraction at the other side of the enemy compound. Disguise yourself in enemy uniform to enter the illegal zone freely and hijack the vehicle, while everyone’s attention is elsewhere.",,
JWK-FM-General-Tips-e4dd2b88-Donotgetintoafig,"Do not get into a fight if you don’t have a way out. Situation usually escalates very quickly and you may find yourself surrounded and overwhelmed, even if you had the upper hand at the start. Have an exit strategy and don’t be afraid to break contact. You can always come later and try again.",,
JWK-FM-General-Title,General,Grundlegendes,
JWK-FM-General-Victoryanddefeat-0f065f33-Defeat,Defeat,Niederlage,
JWK-FM-General-Victoryanddefeat-11c81ac7-Campaignprogress,Campaign progress,Kampagnenfortschritt,
JWK-FM-General-Victoryanddefeat-41b5a275-Atanypointyoucan,"At any point, you can check your campaign progress using the radial menu accessed by and selecting the appropriate option. Note that <b>total progress</b> includes optional objectives, not required for <b>victory</b>, therefore it is possible to finish the campaign without reaching 100% completion.",,
JWK-FM-General-Victoryanddefeat-5000fbeb-Theresistancewil,"The resistance will be defeated if no <b>freedom fighter</b> is alive, and there is no <b>respawn location</b> available in the world. This can be caused by lack of resources, lack of population support, being overrun with enemies, or other reasons depending on the <b>respawn location</b> type. Look up <b>Respawn</b> in FM to learn more.",,
JWK-FM-General-Victoryanddefeat-Title,Victory and defeat,Sieg und Niederlage,
